beta1,beta2,min_loss,final_loss,coupling_ratio_max,theoretical_regime,empirical_regime,stable_bound_b1,exist_bound_b1
0.07877551020408163,0.5489795918367347,7.1356763628691646e-248,7.1356763628691646e-248,1.8217401080866447e+60,I_stable,I_stable,0.6377744985737119,0.6874207304936282
0.07877551020408163,0.5685714285714285,7.1438723344723156e-248,7.1438723344723156e-248,2.11017226868779e+60,I_stable,I_stable,0.654770001788624,0.7026525796689959
0.07877551020408163,0.5881632653061224,7.152873379266285e-248,7.152873379266285e-248,2.2879915246715826e+60,I_stable,I_stable,0.6716196936990277,0.7176888271731363
0.07877551020408163,0.6077551020408163,7.162745298103872e-248,7.162745298103872e-248,2.7198623429496514e+60,I_stable,I_stable,0.6883296226168335,0.732538379468813
0.07877551020408163,0.6273469387755102,7.173723360598395e-248,7.173723360598395e-248,3.102617544648219e+60,I_stable,I_stable,0.7049053996971941,0.7472094648927027
0.07877551020408163,0.6469387755102041,7.185798185584865e-248,7.185798185584865e-248,3.722311069340304e+60,I_stable,I_stable,0.7213522431638066,0.7617097047568138
0.07877551020408163,0.666530612244898,7.199410543339458e-248,7.199410543339458e-248,3.990255718897515e+60,I_stable,I_stable,0.7376750168593522,0.776046175076077
0.07877551020408163,0.6861224489795918,7.214659581222248e-248,7.214659581222248e-248,4.772465106992644e+60,I_stable,I_stable,0.753878263994344,0.7902254603961592
0.07877551020408163,0.7057142857142857,7.232127193217722e-248,7.232127193217722e-248,5.5190445645658334e+60,I_stable,I_stable,0.7699662368122037,0.8042537009284144
0.07877551020408163,0.7253061224489796,7.252054553251201e-248,7.252054553251201e-248,6.697724346076274e+60,I_stable,I_stable,0.785942922764163,0.8181366339862136
0.07877551020408163,0.7448979591836734,7.275060986488148e-248,7.275060986488148e-248,7.828093284235718e+60,I_stable,I_stable,0.8018120676876266,0.8318796305464131
0.07877551020408163,0.7644897959183673,1.228023203500395e-247,1.228023203500395e-247,9.290486450614289e+60,I_stable,I_stable,0.8175771964006852,0.845487727622176
0.07877551020408163,0.7840816326530612,1.2334281642729924e-247,1.2334281642729924e-247,1.0974613907783117e+61,I_stable,I_stable,0.8332416310595315,0.8589656570217082
0.07877551020408163,0.8036734693877551,1.2399678646270646e-247,1.2399678646270646e-247,1.3509762255460886e+61,I_stable,I_stable,0.8488085075715106,0.8723178709763119
0.07877551020408163,0.823265306122449,1.2480235501355464e-247,1.2480235501355464e-247,1.738444705658798e+61,I_stable,I_stable,0.8642807903120353,0.8855485650463302
0.07877551020408163,0.8428571428571429,1.7053284870321154e-247,1.7053284870321154e-247,2.2008576033830017e+61,I_stable,I_stable,0.8796612853567701,0.8986616986518081
0.07877551020408163,0.8624489795918368,1.7233308186194557e-247,1.7233308186194557e-247,3.0125480426210793e+61,I_stable,I_stable,0.8949526524098372,0.9116610135234937
0.07877551020408163,0.8820408163265305,2.1686658146316454e-247,2.1686658146316454e-247,4.098770066136776e+61,I_stable,I_stable,0.910157415583198,0.9245500503271527
0.07877551020408163,0.9016326530612244,2.6153690028735234e-247,2.6153690028735234e-247,6.063229981365153e+61,I_stable,I_stable,0.9252779731608697,0.9373321636784746
0.07877551020408163,0.9212244897959183,3.091140223399265e-247,3.091140223399265e-247,9.578794207195532e+61,I_stable,I_stable,0.9403166064635249,0.95001053573586
0.07877551020408163,0.9408163265306122,4.04009793916697e-247,4.04009793916697e-247,1.7285967124820568e+62,I_stable,I_stable,0.9552754879136958,0.9625881885330734
0.07877551020408163,0.9604081632653061,6.108063192606714e-247,6.108063192606714e-247,3.935034061522957e+62,I_stable,I_stable,0.9701566883887878,0.975067995192316
0.07877551020408163,0.98,1.5029434894690945e-246,1.5029434894690945e-246,1.5730310493203858e+63,I_stable,I_stable,0.9849621839380145,0.9874526901400564
0.09836734693877551,0.02,1.1316692994471404e-26,1.1462604180570582e-24,2519251619955.473,III_signgd,I_stable,0.053182958969449884,0.08672488792828036
0.09836734693877551,0.03959183673469388,3.0058847895426513e-70,3.7711432556631334e-23,5.918098130576713e+46,II_spike,I_stable,0.0887573316607622,0.13289343624648517
0.09836734693877551,0.05918367346938776,2.0288485643357072e-241,2.0288485643357072e-241,2.788975295073745e+59,I_stable,I_stable,0.11999176412600944,0.17085441221071906
0.09836734693877551,0.07877551020408163,4.7319859175352454e-241,4.7319859175352454e-241,2.9959530564807384e+59,I_stable,I_stable,0.14869399108610135,0.20428878025677358
0.09836734693877551,0.09836734693877551,3.1289794953750525e-241,3.1289794953750525e-241,2.1920407461700123e+59,I_stable,I_stable,0.17564598165422904,0.23471013804909577
0.09836734693877551,0.11795918367346939,6.628623031115483e-241,6.628623031115483e-241,2.397309373314064e+59,I_stable,I_stable,0.20127916346199196,0.2629252823644016
0.09836734693877551,0.13755102040816325,5.836775112575395e-241,5.836775112575395e-241,2.949558392090144e+59,I_stable,I_stable,0.2258644406312193,0.2894275613209483
0.09836734693877551,0.1571428571428571,6.202838961917362e-241,6.202838961917362e-241,3.5332028856257575e+59,I_stable,I_stable,0.24958643848936826,0.3145459902001079
0.09836734693877551,0.176734693877551,2.8983621027869616e-241,2.8983621027869616e-241,3.8098639955063602e+59,I_stable,I_stable,0.27257835044093476,0.3385136086233395
0.09836734693877551,0.1963265306122449,2.7075485429850584e-241,2.7075485429850584e-241,3.5387111067452776e+59,I_stable,I_stable,0.29494038580671944,0.3615029702725009
0.09836734693877551,0.21591836734693876,3.0147161054309464e-241,3.0147161054309464e-241,4.052372295158385e+59,I_stable,I_stable,0.31675041368227413,0.38364628074541884
0.09836734693877551,0.23551020408163262,4.980415043444576e-241,4.980415043444576e-241,3.6840036948297727e+59,I_stable,I_stable,0.33807051609020067,0.40504761611013695
0.09836734693877551,0.25510204081632654,2.515659475020781e-241,2.515659475020781e-241,5.258374082381611e+59,I_stable,I_stable,0.35895123321356215,0.4257907359260144
0.09836734693877551,0.2746938775510204,2.5670479182435145e-241,2.5670479182435145e-241,5.535626004621489e+59,I_stable,I_stable,0.3794344287204513,0.4459442950811514
0.09836734693877551,0.29428571428571426,3.168982934408736e-241,3.168982934408736e-241,5.903914867559986e+59,I_stable,I_stable,0.39955529026532965,0.46556544382477766
0.09836734693877551,0.31387755102040815,2.971131731482235e-241,2.971131731482235e-241,6.148799869732629e+59,I_stable,I_stable,0.41934376641984905,0.4847023882973251
0.09836734693877551,0.33346938775510204,3.211213715616063e-241,3.211213715616063e-241,6.0574760556665016e+59,I_stable,I_stable,0.4388256240669263,0.5033962576661685
0.09836734693877551,0.35306122448979593,3.22025142627036e-241,3.22025142627036e-241,7.1247136364631205e+59,I_stable,I_stable,0.45802324290480784,0.521682495210736
0.09836734693877551,0.3726530612244898,3.2221542834829896e-241,3.2221542834829896e-241,7.330659695929542e+59,I_stable,I_stable,0.4769562233715155,0.5395919143211331
0.09836734693877551,0.39224489795918366,2.4054097401467957e-241,2.4054097401467957e-241,8.175795888943675e+59,I_stable,I_stable,0.49564185930152915,0.5571515134352752
0.09836734693877551,0.41183673469387755,2.5717430876642326e-241,2.5717430876642326e-241,9.36792832081231e+59,I_stable,I_stable,0.5140955106577026,0.5743851141903371
0.09836734693877551,0.43142857142857144,2.8051507649267522e-241,2.8051507649267522e-241,1.0500690790978847e+60,I_stable,I_stable,0.5323309012057498,0.5913138676923984
0.09836734693877551,0.4510204081632653,2.7739198955514314e-241,2.7739198955514314e-241,1.1013572924113166e+60,I_stable,I_stable,0.5503603589627031,0.6079566608873909
0.09836734693877551,0.47061224489795916,2.8334623789158578e-241,2.8334623789158578e-241,1.2525807305842013e+60,I_stable,I_stable,0.5681950124246583,0.6243304462120175
0.09836734693877551,0.49020408163265305,2.7291126622236923e-241,2.7291126622236923e-241,1.4424837085321698e+60,I_stable,I_stable,0.5858449522056745,0.6404505115873405
0.09836734693877551,0.509795918367347,7.121099882386225e-248,7.121099882386225e-248,1.5791067484383159e+60,I_stable,I_stable,0.6033193653210811,0.6563307034948636
0.09836734693877551,0.5293877551020408,7.128069912221691e-248,7.128069912221691e-248,1.8164825262311712e+60,I_stable,I_stable,0.6206266476163069,0.6719836127708723
0.09836734693877551,0.5489795918367347,7.135606271600573e-248,7.135606271600573e-248,2.0222729579499377e+60,I_stable,I_stable,0.6377744985737119,0.6874207304936282
0.09836734693877551,0.5685714285714285,7.1438156070093135e-248,7.1438156070093135e-248,2.324190021302502e+60,I_stable,I_stable,0.654770001788624,0.7026525796689959
0.09836734693877551,0.5881632653061224,7.15280489221267e-248,7.15280489221267e-248,2.5018777357027463e+60,I_stable,I_stable,0.6716196936990277,0.7176888271731363
0.09836734693877551,0.6077551020408163,7.162627159792171e-248,7.162627159792171e-248,2.953835802751453e+60,I_stable,I_stable,0.6883296226168335,0.732538379468813
0.09836734693877551,0.6273469387755102,7.173591339577115e-248,7.173591339577115e-248,3.347248559411536e+60,I_stable,I_stable,0.7049053996971941,0.7472094648927027
0.09836734693877551,0.6469387755102041,7.18573584985845e-248,7.18573584985845e-248,3.5800417222751265e+60,I_stable,I_stable,0.7213522431638066,0.7617097047568138
0.09836734693877551,0.666530612244898,7.199351083791775e-248,7.199351083791775e-248,4.253384206795025e+60,I_stable,I_stable,0.7376750168593522,0.776046175076077
0.09836734693877551,0.6861224489795918,7.214607016813194e-248,7.214607016813194e-248,4.6046703900246354e+60,I_stable,I_stable,0.753878263994344,0.7902254603961592
0.09836734693877551,0.7057142857142857,7.2319952179934e-248,7.2319952179934e-248,5.333011123461943e+60,I_stable,I_stable,0.7699662368122037,0.8042537009284144
0.09836734693877551,0.7253061224489796,7.251930982309432e-248,7.251930982309432e-248,6.481281880133156e+60,I_stable,I_stable,0.785942922764163,0.8181366339862136
0.09836734693877551,0.7448979591836734,7.275002603093373e-248,7.275002603093373e-248,7.591050804896506e+60,I_stable,I_stable,0.8018120676876266,0.8318796305464131
0.09836734693877551,0.7644897959183673,1.2280132132128721e-247,1.2280132132128721e-247,9.026812276724542e+60,I_stable,I_stable,0.8175771964006852,0.845487727622176
0.09836734693877551,0.7840816326530612,1.233416622183163e-247,1.233416622183163e-247,1.1350923758728639e+61,I_stable,I_stable,0.8332416310595315,0.8589656570217082
0.09836734693877551,0.8036734693877551,1.2399479398018253e-247,1.2399479398018253e-247,1.3918064325402448e+61,I_stable,I_stable,0.8488085075715106,0.8723178709763119
0.09836734693877551,0.823265306122449,1.2480036647776943e-247,1.2480036647776943e-247,1.7828623839517188e+61,I_stable,I_stable,0.8642807903120353,0.8855485650463302
0.09836734693877551,0.8428571428571429,1.705303529861805e-247,1.705303529861805e-247,2.2487592698892454e+61,I_stable,I_stable,0.8796612853567701,0.8986616986518081
0.09836734693877551,0.8624489795918368,1.723316685682808e-247,1.723316685682808e-247,2.9549388718488174e+61,I_stable,I_stable,0.8949526524098372,0.9116610135234937
0.09836734693877551,0.8820408163265305,2.1686330193769338e-247,2.1686330193769338e-247,4.1592101735696957e+61,I_stable,I_stable,0.910157415583198,0.9245500503271527
0.09836734693877551,0.9016326530612244,2.6153481063548705e-247,2.6153481063548705e-247,6.132870291263986e+61,I_stable,I_stable,0.9252779731608697,0.9373321636784746
0.09836734693877551,0.9212244897959183,3.091122800044932e-247,3.091122800044932e-247,9.661209018105145e+61,I_stable,I_stable,0.9403166064635249,0.95001053573586
0.09836734693877551,0.9408163265306122,4.0400669666398684e-247,4.0400669666398684e-247,1.7379990139868014e+62,I_stable,I_stable,0.9552754879136958,0.9625881885330734
0.09836734693877551,0.9604081632653061,6.10802773080773e-247,6.10802773080773e-247,3.948936680685028e+62,I_stable,I_stable,0.9701566883887878,0.975067995192316
0.09836734693877551,0.98,1.5029132410245144e-246,1.5029132410245144e-246,1.5754122409458284e+63,I_stable,I_stable,0.9849621839380145,0.9874526901400564
0.11795918367346939,0.02,1.090127325744662e-26,4.5589850096464e-20,2400282263.7339497,III_signgd,I_stable,0.053182958969449884,0.08672488792828036
0.11795918367346939,0.03959183673469388,1.279227162913382e-28,2.0255097480584736e-20,3447048698.1199427,II_spike,I_stable,0.0887573316607622,0.13289343624648517
0.11795918367346939,0.05918367346938776,1.4389946103464707e-241,1.4389946103464707e-241,5.377256422490231e+59,I_stable,I_stable,0.11999176412600944,0.17085441221071906
0.11795918367346939,0.07877551020408163,4.5909081942356454e-241,4.5909081942356454e-241,4.092953368539627e+59,I_stable,I_stable,0.14869399108610135,0.20428878025677358
0.11795918367346939,0.09836734693877551,4.528405667600449e-241,4.528405667600449e-241,4.745842438968175e+59,I_stable,I_stable,0.17564598165422904,0.23471013804909577
0.11795918367346939,0.11795918367346939,2.0003169206293655e-241,2.0003169206293655e-241,4.635509921421669e+59,I_stable,I_stable,0.20127916346199196,0.2629252823644016
0.11795918367346939,0.13755102040816325,2.2239284967027934e-241,2.2239284967027934e-241,3.200283581229609e+59,I_stable,I_stable,0.2258644406312193,0.2894275613209483
0.11795918367346939,0.1571428571428571,2.458890430037082e-241,2.458890430037082e-241,3.7201845732929584e+59,I_stable,I_stable,0.24958643848936826,0.3145459902001079
0.11795918367346939,0.176734693877551,2.596718060532453e-241,2.596718060532453e-241,3.9254501649199597e+59,I_stable,I_stable,0.27257835044093476,0.3385136086233395
0.11795918367346939,0.1963265306122449,2.736318571429303e-241,2.736318571429303e-241,3.587112909685404e+59,I_stable,I_stable,0.29494038580671944,0.3615029702725009
0.11795918367346939,0.21591836734693876,4.737082677227308e-241,4.737082677227308e-241,4.056720294171161e+59,I_stable,I_stable,0.31675041368227413,0.38364628074541884
0.11795918367346939,0.23551020408163262,2.6950409218067833e-241,2.6950409218067833e-241,5.242342931192415e+59,I_stable,I_stable,0.33807051609020067,0.40504761611013695
0.11795918367346939,0.25510204081632654,2.7110004553534628e-241,2.7110004553534628e-241,5.17262830685767e+59,I_stable,I_stable,0.35895123321356215,0.4257907359260144
0.11795918367346939,0.2746938775510204,2.9782546690033354e-241,2.9782546690033354e-241,5.413696007387661e+59,I_stable,I_stable,0.3794344287204513,0.4459442950811514
0.11795918367346939,0.29428571428571426,2.4204485578801895e-241,2.4204485578801895e-241,5.747346464593106e+59,I_stable,I_stable,0.39955529026532965,0.46556544382477766
0.11795918367346939,0.31387755102040815,2.3980402528331458e-241,2.3980402528331458e-241,5.962332669029161e+59,I_stable,I_stable,0.41934376641984905,0.4847023882973251
0.11795918367346939,0.33346938775510204,2.4593130673239578e-241,2.4593130673239578e-241,7.706458051395022e+59,I_stable,I_stable,0.4388256240669263,0.5033962576661685
0.11795918367346939,0.35306122448979593,2.4756338994015888e-241,2.4756338994015888e-241,6.871362153314407e+59,I_stable,I_stable,0.45802324290480784,0.521682495210736
0.11795918367346939,0.3726530612244898,2.4897482823500388e-241,2.4897482823500388e-241,9.029705042080129e+59,I_stable,I_stable,0.4769562233715155,0.5395919143211331
0.11795918367346939,0.39224489795918366,2.4979773092739962e-241,2.4979773092739962e-241,9.928077664071364e+59,I_stable,I_stable,0.49564185930152915,0.5571515134352752
0.11795918367346939,0.41183673469387755,2.290946239249729e-241,2.290946239249729e-241,8.993783135693902e+59,I_stable,I_stable,0.5140955106577026,0.5743851141903371
0.11795918367346939,0.43142857142857144,2.2861109189007866e-241,2.2861109189007866e-241,1.0075329255688643e+60,I_stable,I_stable,0.5323309012057498,0.5913138676923984
0.11795918367346939,0.4510204081632653,2.2512013967302672e-241,2.2512013967302672e-241,1.2889104611011724e+60,I_stable,I_stable,0.5503603589627031,0.6079566608873909
0.11795918367346939,0.47061224489795916,2.2762772630704647e-241,2.2762772630704647e-241,1.4502876916667944e+60,I_stable,I_stable,0.5681950124246583,0.6243304462120175
0.11795918367346939,0.49020408163265305,2.2337368046306714e-241,2.2337368046306714e-241,1.3835254221382621e+60,I_stable,I_stable,0.5858449522056745,0.6404505115873405
0.11795918367346939,0.509795918367347,7.120971790638133e-248,7.120971790638133e-248,1.5148704167919508e+60,I_stable,I_stable,0.6033193653210811,0.6563307034948636
0.11795918367346939,0.5293877551020408,7.127946189530427e-248,7.127946189530427e-248,1.7431968933900747e+60,I_stable,I_stable,0.6206266476163069,0.6719836127708723
0.11795918367346939,0.5489795918367347,7.135484235291532e-248,7.135484235291532e-248,1.941803163846537e+60,I_stable,I_stable,0.6377744985737119,0.6874207304936282
